subject,vviq_sum,irq_visual_mean,irq_verbal_mean,osviq_object_mean,osviq_verbal_mean,vviq_z,irq_visual_z,irq_verbal_z,irq_ortho_z,irq_manipulation_z,osviq_object_z,osviq_spatial_z,osviq_verbal_z,match_effect_rt,match_effect_accuracy
rblnd5cw,46.0,4.4,5.0,4.066666666666666,2.6,-0.45836295113944253,0.8483552933556806,1.5708556072800006,1.431517062451969,-0.2795730183059776,0.8601372005084444,-1.6347774367037318,-0.8969294093491119,-173.3287356321839,-0.0011494252873562871
rcv3z9n1,52.0,3.6,3.4166666666666665,3.1333333333333333,2.7333333333333334,0.046798313208014745,-0.23144872618729323,-0.5882352912367658,-0.38749433283164214,-0.7834215743874736,-0.45577485979532295,-0.04397668894946807,-0.670078491827713,43.14285714285711,-0.0357142857142857
rxeup7ff,47.0,3.5,3.3333333333333335,3.266666666666667,3.066666666666667,-0.37416940708153296,-0.36642422863016505,-0.7018716543165952,0.27396435636239846,-0.44752253699980965,-0.26778742260907046,0.9105037597030904,-0.10295119802421494,-150.85227272727275,0.3257575757575757
sj9hlz1l,78.0,4.7,4.416666666666667,4.2,3.3333333333333335,2.235830458713663,1.2532818006842954,0.7754010657211925,0.9354230455564391,1.2319726499385106,1.0481246376946975,0.8044503765194724,0.35075063701858317,-2.5344827586206975,0.03448275862068961
sq4kju9x,50.0,5.0,4.583333333333333,4.733333333333333,4.0,-0.12158877490780433,1.6582083080129102,1.0026737918808513,2.092975751646009,0.22427553777551842,1.8000743864397075,-1.104510520785644,1.4850052246255783,67.27857142857135,-0.0023809523809523725
tmhj82z9,66.0,4.6,4.416666666666667,4.0,3.6666666666666665,1.2255079300187484,1.1183062982414231,0.7754010657211925,1.9276110793474996,0.7281240938570145,0.7661434819153184,1.0165571428867075,0.9178779308220802,46.91666666666674,0.0
ts6zvbnb,44.0,2.7,3.0833333333333335,3.1333333333333333,3.066666666666667,-0.6267500392552617,-1.4462282481731383,-1.0427807435560845,-0.7182236774286622,-0.7834215743874736,-0.45577485979532295,0.4862902269686194,-0.10295119802421494,126.02206896551729,-0.09241379310344833
uxmlocrk,48.0,4.3,4.666666666666667,4.266666666666667,2.933333333333333,-0.28997586302362344,0.7133797909128082,1.1163101549606818,1.7622464070489892,1.2319726499385106,1.1421183562878234,0.06207669423414914,-0.3298021155456147,51.73333333333335,0.0
v1tgnxnf,60.0,4.0,4.333333333333333,3.8,2.6,0.7203466656712911,0.3084532835841934,0.6617647026413619,-1.7104117112197226,0.39222505646935046,0.4841623261359395,-0.9984571376020265,-0.8969294093491119,6.1724137931034875,0.03448275862068961
v4z44c9w,47.0,3.8,4.833333333333333,3.1333333333333333,2.4,-0.37416940708153296,0.03850227869844978,1.3435828811203407,0.7700583732579285,0.39222505646935046,-0.45577485979532295,0.5923436101522374,-1.2372057856312109,26.38546798029563,-0.0357142857142857
vfy7sodq,49.0,3.2,3.9166666666666665,2.8666666666666667,4.066666666666666,-0.2057823189657139,-0.7713507359587799,0.09358288724221304,-0.38749433283164214,-0.44752253699980965,-0.8317497341678279,-1.104510520785644,1.5984306833862776,-25.745977011494233,0.0
vkkz2em4,62.0,2.7,2.5,2.6666666666666665,2.4,0.8887337537871102,-1.4462282481731383,-1.8382352851148933,-2.041141055816743,-1.2872701304689698,-1.113730889947207,0.38023684378500217,-1.2372057856312109,27.20459770114951,0.03218390804597704
vt7x6ab3,45.0,3.7,3.4166666666666665,3.2,2.7333333333333334,-0.542556495197352,-0.09647322374442144,-0.5882352912367658,-1.0489530220256822,0.5601745751631825,-0.3617811412021964,1.5468240588047957,-0.670078491827713,23.58505747126435,0.06551724137931036
vwhfsxk5,53.0,4.1,4.166666666666667,3.933333333333333,4.266666666666667,0.1309918572659243,0.4434287860270646,0.43449197648170307,1.9276110793474996,-0.2795730183059776,0.672149763322192,-0.15003007213308597,1.9387070596683764,-129.68965517241372,0.0
w0drbwyz,42.0,3.7,3.25,3.4,2.933333333333333,-0.7951371273710806,-0.09647322374442144,-0.8155080173964251,-0.7182236774286622,-0.1116234996121456,-0.07979998542281795,0.27418346060138427,-0.3298021155456147,31.3423645320197,-0.03448275862068961
w2gyt1x4,47.0,4.4,4.666666666666667,3.933333333333333,3.3333333333333335,-0.37416940708153296,0.8483552933556806,1.1163101549606818,-0.056764988234621595,0.7281240938570145,0.672149763322192,-0.8924037544184086,0.35075063701858317,115.99761904761897,-0.07380952380952377
wh0ax637,31.0,1.9,4.583333333333333,1.6,3.066666666666667,-1.7212661120080857,-2.5260322677161122,1.0026737918808513,-1.3796823666227025,-1.2872701304689698,-2.617630387437227,-0.9984571376020265,-0.10295119802421494,60.10344827586209,-0.03448275862068961
wk2y2z1h,61.0,4.1,3.8333333333333335,4.2,2.933333333333333,0.8045402097292006,0.4434287860270646,-0.020053475837616346,0.9354230455564391,-0.9513710930813055,1.0481246376946975,1.2286639092539426,-0.3298021155456147,63.38770053475935,0.07754010695187163
wqxds1jm,59.0,3.8,4.75,3.6666666666666665,3.8,0.6361531216133816,0.03850227869844978,1.2299465180405111,-0.056764988234621595,0.5601745751631825,0.296174888949687,-0.15003007213308597,1.1447288483434794,74.70459770114951,0.0
wzwr3r6r,43.0,3.8,4.916666666666667,3.7333333333333334,3.3333333333333335,-0.7109435833131712,0.03850227869844978,1.4572192442001712,1.266152390153459,0.5601745751631825,0.3901686075428136,-0.36213683850032113,0.35075063701858317,70.9666666666667,0.033333333333333326
x1w9s9wb,51.0,3.8,3.4166666666666665,3.3333333333333335,3.0,-0.03739523084989479,0.03850227869844978,-0.5882352912367658,0.6046937009594185,0.5601745751631825,-0.17379370401594388,0.27418346060138427,-0.21637665678491483,209.00238095238092,-0.03809523809523807
xqap1q6f,51.0,3.8,3.5833333333333335,3.533333333333333,3.466666666666667,-0.037395230849894795,0.03850227869844978,-0.3609625650771057,-0.056764988234621595,0.8960736125508465,0.10818745176343454,-0.8924037544184086,0.5776015545399822,197.70689655172418,-0.4839080459770115
xvf1u3h7,40.0,3.8,4.416666666666667,3.533333333333333,2.933333333333333,-0.9635242154868998,0.03850227869844978,0.7754010657211924,0.10859968406388842,-0.44752253699980965,0.10818745176343454,-0.6802969880511734,-0.3298021155456147,66.37438423645324,-0.10221674876847298
y0v9a2l6,46.0,2.5,2.8333333333333335,2.8,3.066666666666667,-0.45836295113944253,-1.716179253058882,-1.383689832795574,-0.38749433283164214,-0.2795730183059776,-0.9257434527609545,0.8044503765194724,-0.10295119802421494,31.626470588235406,0.08235294117647052
ylwwd4yq,40.0,2.9,4.333333333333333,3.3333333333333335,3.0,-0.9635242154868998,-1.1762772432873956,0.6617647026413619,-0.056764988234621595,1.3999221686323426,-0.17379370401594388,2.395251124273737,-0.21637665678491483,78.39285714285722,-0.0357142857142857
yu66f93s,47.0,2.3,4.0,1.5333333333333334,2.8,-0.37416940708153296,-1.9861302579446256,0.20721925032204305,-0.8835883497271723,-1.4552196491628018,-2.711624106030353,-0.36213683850032113,-0.5566530330670137,32.504597701149464,-0.07011494252873562
yzlt5vel,73.0,4.1,3.1666666666666665,3.933333333333333,3.8666666666666667,1.814862738424115,0.4434287860270646,-0.9291443804762551,-0.5528590051301522,1.2319726499385106,0.672149763322192,1.3347172924375603,1.2581543071041792,186.7197802197802,-0.11538461538461542
zg96qrwn,47.0,3.4,4.166666666666667,3.266666666666666,2.0,-0.37416940708153296,-0.5013997310730368,0.43449197648170307,0.9354230455564391,-0.1116234996121456,-0.26778742260907046,0.06207669423414913,-1.917758538195408,36.60869565217388,0.0
zlnw3q3w,76.0,4.8,4.916666666666667,4.733333333333333,4.0,2.067443370597844,1.3882573031271668,1.4572192442001712,1.100787717854949,-0.7834215743874736,1.8000743864397075,0.27418346060138427,1.4850052246255783,501.44827586206884,-0.06896551724137934
zplbf8cc,38.0,2.5,2.8333333333333335,2.2666666666666666,2.7333333333333334,-1.1319113036027189,-1.716179253058882,-1.3836898327955738,-1.2143176943241925,0.05632601908168642,-1.6776932015059645,-0.4681902216839383,-0.670078491827713,-21.689655172413836,0.03448275862068961
zqxespyp,61.0,4.3,3.75,3.0,2.8666666666666667,0.8045402097292006,0.7133797909128082,-0.13368983891744637,0.9354230455564391,0.5601745751631825,-0.6437622969815754,0.8044503765194724,-0.4432275743063139,801.4965517241378,0.05287356321839082
zqymv7ph,50.0,4.6,4.166666666666667,4.866666666666666,3.0,-0.12158877490780434,1.1183062982414231,0.43449197648170307,1.431517062451969,-0.9513710930813055,1.9880618236259595,-1.7408308198873494,-0.21637665678491483,88.1613300492611,-0.06896551724137934
